URL,Search,Entity type,Entity ID,Method,Event count,Event count
https://sacrd.org/directory/organization?zipcode=78205,,program,1101,see-more,1,1
https://sacrd.org/directory/search?s=food+pantry&zipcode=78237,food pantry,program,1040,phone,2,2
https://sacrd.org/directory/subcategory/food-delivery?zipcode=78207,,program,1026,click,2,2
https://sacrd.org/directory/organization?zipcode=78207,,program,1073,website,1,1
https://sacrd.org/directory/subcategory/emergency-food?zipcode=78211,,program,1090,-,2,2
https://sacrd.org/directory/organization?zipcode=78211,,org,5,website,1,1
https://sacrd.org/directory/organization?zipcode=78218,,org,8,phone,1,1
https://sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78214,,program,1116,email,1,1
https://sacrd.org/directory/organization?zipcode=78205,,program,1018,see-more,1,1
https://sacrd.org/directory/subcategory/job-training?zipcode=78203,,program,1103,-,5,5
https://sacrd.org/directory/subcategory/transportation-assistance?zipcode=78201,,program,1014,website,1,1
https://sacrd.org/directory/search?s=grocery+help&zipcode=78228,grocery help,org,6,click,2,2
https://sacrd.org/directory/subcategory/community-garden?zipcode=78202,,program,1096,phone,2,2
https://sacrd.org/directory/subcategory/community-garden?zipcode=78237,,program,1096,website,1,1
https://sacrd.org/directory/organization?zipcode=78214,,program,1044,click,2,2
https://sacrd.org/directory/search?s=nutrition+class&zipcode=78205,nutrition class,prog,1083,phone,3,3
https://sacrd.org/directory/organization?zipcode=78205,,program,1099,website,3,3
https://sacrd.org/directory/search?s=childcare&zipcode=78207,childcare,org,11,-,5,5
https://sacrd.org/directory/organization?zipcode=78205,,org,6,email,2,2
https://sacrd.org/directory/subcategory/food-delivery?zipcode=78211,,program,1026,email,2,2
https://sacrd.org/directory/subcategory/help-pay-for-food?zipcode=78203,,program,1019,click,1,1
https://sacrd.org/directory/subcategory/childcare?zipcode=78214,,prog,1040,website,1,1
https://sacrd.org/directory/search?s=free+meals&zipcode=78203,free meals,program,1051,-,2,2
https://sacrd.org/directory/subcategory/free-meals?zipcode=78211,,program,1027,phone,2,2
https://sacrd.org/directory/search?s=food+pantry&zipcode=78202,food pantry,prog,1014,email,1,1
https://sacrd.org/directory/subcategory/community-garden?zipcode=78202,,program,1105,phone,1,1
https://sacrd.org/directory/search?s=job+training&zipcode=78207,job training,program,1031,website,3,3
https://sacrd.org/directory/subcategory/food-pantry?zipcode=78202,,program,1079,see-more,1,1
https://sacrd.org/directory/search?s=food+pantry&zipcode=78210,food pantry,prog,1051,see-more,2,2
https://sacrd.org/directory/subcategory/free-meals?zipcode=78210,,program,1112,-,2,2
https://sacrd.org/directory/search?s=food+pantry&zipcode=78214,food pantry,prog,1037,email,2,2
https://sacrd.org/directory/organization?zipcode=78207,,org,9,click,3,3
https://sacrd.org/directory/subcategory/transportation-assistance?zipcode=78202,,program,1057,email,1,1
https://sacrd.org/directory/subcategory/food-delivery?zipcode=78214,,program,1058,email,3,3
https://sacrd.org/directory/search?s=food+delivery&zipcode=78228,food delivery,program,1089,click,2,2
https://sacrd.org/directory/organization?zipcode=78203,,program,1096,website,1,1
https://sacrd.org/directory/search?s=dental+clinic&zipcode=78202,dental clinic,program,1081,see-more,2,2
https://sacrd.org/directory/search?s=dental+clinic&zipcode=78214,dental clinic,iframe,34,website,5,5
https://sacrd.org/directory/search?s=childcare&zipcode=78211,childcare,prog,1035,see-more,1,1
https://sacrd.org/directory/organization?zipcode=78228,,program,1072,website,1,1
https://sacrd.org/directory/subcategory/youth-programs?zipcode=78201,,program,1059,website,2,2
https://sacrd.org/directory/search?s=food+pantry&zipcode=78237,food pantry,program,1009,click,1,1
https://sacrd.org/directory/subcategory/food-delivery?zipcode=78228,,program,1000,-,1,1
https://sacrd.org/directory/subcategory/youth-programs?zipcode=78203,,program,1085,click,8,8
https://sacrd.org/directory/search?s=nutrition+class&zipcode=78207,nutrition class,program,1055,-,2,2
https://sacrd.org/directory/subcategory/job-training?zipcode=78210,,program,1049,-,5,5
https://sacrd.org/directory/subcategory/emergency-food?zipcode=78207,,prog,1071,email,1,1
https://sacrd.org/directory/search?s=job+training&zipcode=78205,job training,program,1030,see-more,2,2
https://sacrd.org/directory/subcategory/senior-programs?zipcode=78203,,program,1055,see-more,1,1
https://sacrd.org/directory/organization?zipcode=78237,,org,8,phone,1,1
https://sacrd.org/directory/organization?zipcode=78211,,program,1003,click,2,2
https://sacrd.org/directory/organization?zipcode=78207,,org,9,click,2,2
https://sacrd.org/directory/organization?zipcode=78228,,org,2,phone,1,1
https://sacrd.org/directory/subcategory/community-garden?zipcode=78237,,program,1111,-,1,1
https://sacrd.org/directory/subcategory/affordable-fresh-food?zipcode=78237,,program,1044,-,1,1
https://sacrd.org/directory/organization?zipcode=78228,,prog,1006,email,3,3
https://sacrd.org/directory/organization?zipcode=78214,,program,1081,website,3,3
https://sacrd.org/directory/organization?zipcode=78201,,org,10,-,1,1
https://sacrd.org/directory/search?s=food+pantry&zipcode=78203,food pantry,prog,1015,email,1,1
https://sacrd.org/directory/organization?zipcode=78201,,org,5,click,3,3
https://sacrd.org/directory/organization?zipcode=78218,,program,1056,phone,1,1
https://sacrd.org/directory/subcategory/childcare?zipcode=78201,,program,1084,see-more,2,2
https://sacrd.org/directory/organization?zipcode=78214,,program,1015,see-more,1,1
https://sacrd.org/directory/search?s=comida&zipcode=78211,comida,prog,1069,phone,1,1
https://sacrd.org/directory/subcategory/food-pantry?zipcode=78211,,program,1108,phone,1,1
https://sacrd.org/embed/widget?zipcode=78210,,iframe,30,phone,1,1
https://sacrd.org/directory/subcategory/food-pantry?zipcode=78203,,program,1064,email,1,1
https://sacrd.org/directory/organization?zipcode=78202,,program,1110,see-more,5,5
https://sacrd.org/directory/search?s=dental+clinic&zipcode=78203,dental clinic,program,1038,phone,1,1
https://sacrd.org/directory/organization?zipcode=78214,,prog,1118,email,1,1
https://sacrd.org/directory/subcategory/emergency-food?zipcode=78210,,prog,1097,-,1,1
https://sacrd.org/directory/organization?zipcode=78203,,program,1063,click,8,8
https://sacrd.org/directory/organization?zipcode=78205,,program,1093,phone,5,5
https://sacrd.org/directory/subcategory/affordable-fresh-food?zipcode=78201,,prog,1010,see-more,3,3
https://sacrd.org/directory/subcategory/nutrition-education?zipcode=78203,,program,1048,email,1,1
https://sacrd.org/directory/search?s=childcare&zipcode=78207,childcare,program,1028,click,1,1
https://sacrd.org/directory/search?s=food+pantry&zipcode=78201,food pantry,prog,1026,website,3,3
https://sacrd.org/directory/subcategory/free-meals?zipcode=78228,,program,1028,see-more,2,2
https://sacrd.org/directory/subcategory/food-pantry?zipcode=78214,,program,1079,email,5,5
https://sacrd.org/directory/search?s=counseling&zipcode=78202,counseling,program,1111,email,1,1
https://sacrd.org/directory/search?s=comida&zipcode=78202,comida,program,1092,website,1,1
