URL,Search,Entity type,Entity ID,Method,Event count,Event count
https://sacrd.org/embed/widget?zipcode=78203,,iframe,9,email,5,5
https://sacrd.org/directory/search?s=despensa&zipcode=78211,despensa,program,1094,website,2,2
https://sacrd.org/directory/organization?zipcode=78228,,program,1009,phone,5,5
https://sacrd.org/directory/organization?zipcode=78237,,program,1037,see-more,1,1
https://sacrd.org/directory/search?s=food+pantry&zipcode=78228,food pantry,org,9,email,2,2
https://sacrd.org/directory/subcategory/job-training?zipcode=78237,,prog,1072,website,5,5
https://sacrd.org/directory/subcategory/nutrition-education?zipcode=78202,,program,1006,email,2,2
https://sacrd.org/directory/search?s=housing+help&zipcode=78211,housing help,program,1027,see-more,1,1
https://sacrd.org/directory/search?s=free+meals&zipcode=78218,free meals,program,1040,website,1,1
https://sacrd.org/directory/organization?zipcode=78214,,program,1040,click,2,2
https://sacrd.org/directory/search?s=food+pantry&zipcode=78203,food pantry,program,1087,email,2,2
https://sacrd.org/directory/search?s=job+training&zipcode=78205,job training,program,1003,phone,3,3
https://sacrd.org/directory/organization?zipcode=78218,,program,1019,-,1,1
https://sacrd.org/directory/organization?zipcode=78211,,program,1022,-,8,8
https://sacrd.org/directory/organization?zipcode=78202,,org,4,website,1,1
https://sacrd.org/directory/search?s=housing+help&zipcode=78210,housing help,program,1065,website,5,5
https://sacrd.org/directory/search?s=childcare&zipcode=78201,childcare,program,1101,see-more,3,3
https://sacrd.org/directory/subcategory/food-pantry?zipcode=78237,,program,1001,click,2,2
https://sacrd.org/directory/search?s=nutrition+class&zipcode=78207,nutrition class,program,1028,see-more,5,5
